Order_ID,Order_Date,Region,Country,Sales_Rep,Team,Customer_ID,Customer_Segment,Product_Category,Product_Name,Stage,Units_Sold,Revenue,Target,Deal_Size
1356,2022/3/28,East,China,David Lee,Team A,C0356,Retail,Appliances,Refrigerator,Lost,0,0,1799,0
4222,2022/3/29,South,Argentina,David Lee,Team A,C3222,Retail,Electronics,Smartphone Z,Lost,0,0,1012,0
2027,2022/3/29,East,India,John Smith,Team A,C1027,SME,Appliances,Refrigerator,Opportunity,1,284,359,568
5095,2022/3/29,West,UK,Priya Sharma,Team C,C4095,SME,Furniture,Office Chair,Lost,0,0,527,0
5226,2022/3/29,West,Germany,Priya Sharma,Team A,C4226,SME,Electronics,Smartphone Z,Won,3,525,536,527
3305,2022/3/29,South,Argentina,John Smith,Team C,C2305,SME,Furniture,Standing Desk,Won,10,1750,1481,1750
2209,2022/3/30,North,USA,Wei Zhang,Team B,C1209,SME,Electronics,Smartphone Z,Opportunity,4,344,55,688
4013,2022/3/30,East,China,John Smith,Team C,C3013,SME,Appliances,Microwave Max,Lost,0,0,1321,0
1214,2022/3/30,South,Argentina,Priya Sharma,Team A,C0214,Retail,Appliances,Microwave Max,Won,7,1855,1753,1857
2992,2022/3/30,South,Brazil,David Lee,Team B,C1992,Corporate,Electronics,Smartphone Z,Lost,0,0,512,0
4970,2022/3/30,West,UK,David Lee,Team B,C3970,SME,Appliances,Air Conditioner,Lost,0,0,848,0
4783,2022/3/31,South,Brazil,Priya Sharma,Team A,C3783,Corporate,Appliances,Refrigerator,Opportunity,2,626,1003,1252
3318,2022/3/31,East,India,Maria Garcia,Team A,C2318,Corporate,Furniture,Office Chair,Won,4,1644,1761,1647
5688,2022/3/31,East,India,David Lee,Team A,C4688,SME,Electronics,Laptop Pro X,Opportunity,5,266,516,533
2837,2022/3/31,North,Canada,Maria Garcia,Team B,C1837,SME,Furniture,Standing Desk,Opportunity,1,414,738,828
4716,2022/3/31,East,India,Alice Johnson,Team B,C3716,Corporate,Furniture,Office Chair,Won,3,1305,1619,1306
5653,2022/4/1,South,Argentina,Alice Johnson,Team B,C4653,Corporate,Furniture,Office Chair,Lost,0,0,992,0
5074,2022/4/1,West,UK,Priya Sharma,Team C,C4074,Retail,Electronics,Tablet Air,Opportunity,4,401,849,802
1984,2022/4/1,West,Germany,Wei Zhang,Team C,C0984,SME,Furniture,Standing Desk,Opportunity,4,734,1007,1468
1280,2022/4/1,North,Canada,Wei Zhang,Team C,C0280,Corporate,Furniture,Office Chair,Won,8,904,757,908
5430,2022/4/2,North,Canada,Maria Garcia,Team A,C4430,Retail,Electronics,Tablet Air,Lost,0,0,532,0
5276,2022/4/2,East,China,Maria Garcia,Team B,C4276,Corporate,Appliances,Air Conditioner,Won,10,1580,2026,1587
4202,2022/4/2,North,USA,David Lee,Team A,C3202,Corporate,Furniture,Office Chair,Lost,0,0,945,0
3100,2022/4/2,North,Canada,Priya Sharma,Team A,C2100,Retail,Furniture,Standing Desk,Opportunity,5,382,375,765
3609,2022/4/3,East,China,Priya Sharma,Team A,C2609,SME,Furniture,Standing Desk,Opportunity,4,658,516,1317
3119,2022/4/3,North,Canada,Wei Zhang,Team B,C2119,SME,Furniture,Office Chair,Lost,0,0,821,0
2051,2022/4/3,West,UK,Alice Johnson,Team A,C1051,Corporate,Furniture,Standing Desk,Opportunity,1,335,87,671
5676,2022/4/3,West,Germany,Maria Garcia,Team B,C4676,SME,Appliances,Microwave Max,Won,8,1256,1438,1263
4340,2022/4/3,West,UK,Alice Johnson,Team B,C3340,Corporate,Electronics,Laptop Pro X,Lost,0,0,1078,0
2707,2022/4/3,East,India,Alice Johnson,Team A,C1707,SME,Electronics,Smartphone Z,Opportunity,4,317,760,634
4090,2022/4/4,South,Brazil,Wei Zhang,Team C,C3090,SME,Furniture,Standing Desk,Lost,0,0,1181,0
3130,2022/4/4,East,India,John Smith,Team C,C2130,Corporate,Furniture,Office Chair,Opportunity,3,481,329,962
2997,2022/4/5,South,Brazil,Maria Garcia,Team A,C1997,Corporate,Furniture,Standing Desk,Lost,0,0,555,0
5735,2022/4/5,East,China,John Smith,Team B,C4735,SME,Electronics,Smartphone Z,Opportunity,2,139,104,279
4328,2022/4/5,East,India,David Lee,Team C,C3328,Corporate,Appliances,Refrigerator,Opportunity,1,201,44,402
3202,2022/4/6,North,Canada,Wei Zhang,Team C,C2202,Corporate,Appliances,Refrigerator,Won,9,927,1148,931
1227,2022/4/6,West,Germany,John Smith,Team C,C0227,Retail,Appliances,Microwave Max,Opportunity,5,728,832,1457
2747,2022/4/7,North,Canada,Maria Garcia,Team C,C1747,Corporate,Appliances,Refrigerator,Lost,0,0,1053,0
1297,2022/4/7,East,India,John Smith,Team C,C0297,Corporate,Electronics,Smartphone Z,Won,9,1098,1251,1104
4282,2022/4/7,North,USA,Maria Garcia,Team B,C3282,Retail,Appliances,Refrigerator,Lost,0,0,1799,0
1515,2022/4/7,North,USA,John Smith,Team A,C0515,Corporate,Furniture,Office Chair,Won,6,510,690,513
5472,2022/4/7,East,China,Maria Garcia,Team B,C4472,Corporate,Appliances,Microwave Max,Won,4,372,660,375
1911,2022/4/8,West,UK,Priya Sharma,Team B,C0911,Retail,Appliances,Air Conditioner,Lost,0,0,751,0
3905,2022/4/8,West,UK,Priya Sharma,Team A,C2905,SME,Appliances,Microwave Max,Opportunity,4,727,1089,1454
1326,2022/4/8,East,China,Priya Sharma,Team B,C0326,Corporate,Appliances,Air Conditioner,Opportunity,3,742,1053,1484
2545,2022/4/9,East,India,Priya Sharma,Team C,C1545,Retail,Appliances,Refrigerator,Lost,0,0,1466,0
3311,2022/4/9,East,India,John Smith,Team C,C2311,Retail,Furniture,Office Chair,Won,6,768,738,771
1726,2022/4/9,West,UK,Maria Garcia,Team B,C0726,Corporate,Furniture,Standing Desk,Lost,0,0,1198,0
4130,2022/4/10,East,India,Priya Sharma,Team A,C3130,Corporate,Furniture,Office Chair,Lost,0,0,1856,0
1711,2022/4/10,East,India,Alice Johnson,Team C,C0711,SME,Appliances,Microwave Max,Opportunity,4,200,636,400
1016,2022/4/10,West,UK,Alice Johnson,Team B,C0016,SME,Electronics,Smartphone Z,Won,7,1631,1988,1632
2973,2022/4/10,West,Germany,David Lee,Team C,C1973,SME,Electronics,Laptop Pro X,Opportunity,2,342,672,684
3137,2022/4/10,West,UK,Alice Johnson,Team B,C2137,SME,Electronics,Smartphone Z,Opportunity,1,629,883,1258
1320,2022/4/11,West,Germany,David Lee,Team C,C0320,Retail,Appliances,Microwave Max,Won,5,1320,1211,1320
5127,2022/4/11,South,Brazil,Alice Johnson,Team B,C4127,Corporate,Electronics,Laptop Pro X,Opportunity,3,208,676,416
2461,2022/4/11,North,Canada,Wei Zhang,Team B,C1461,SME,Furniture,Standing Desk,Opportunity,5,499,798,998
5458,2022/4/11,North,Canada,Maria Garcia,Team B,C4458,SME,Furniture,Office Chair,Lost,0,0,980,0
2022,2022/4/11,East,India,John Smith,Team A,C1022,Corporate,Electronics,Tablet Air,Opportunity,1,319,717,638
1168,2022/4/11,East,China,Maria Garcia,Team B,C0168,Retail,Appliances,Microwave Max,Lost,0,0,505,0
5732,2022/4/11,East,India,John Smith,Team C,C4732,SME,Electronics,Laptop Pro X,Lost,0,0,1924,0
5464,2022/4/12,North,USA,Maria Garcia,Team C,C4464,Corporate,Appliances,Microwave Max,Opportunity,1,523,837,1047
4334,2022/4/12,North,Canada,Priya Sharma,Team B,C3334,Retail,Electronics,Smartphone Z,Opportunity,5,748,1221,1496
2770,2022/4/12,East,China,Maria Garcia,Team B,C1770,Corporate,Appliances,Microwave Max,Won,2,516,501,516
4403,2022/4/13,South,Brazil,Maria Garcia,Team B,C3403,Corporate,Appliances,Refrigerator,Lost,0,0,823,0
1818,2022/4/13,East,India,Maria Garcia,Team A,C0818,SME,Furniture,Standing Desk,Won,5,1915,1915,1919
4037,2022/4/13,West,UK,Priya Sharma,Team B,C3037,SME,Furniture,Standing Desk,Lost,0,0,1955,0
2677,2022/4/13,North,Canada,Wei Zhang,Team C,C1677,SME,Furniture,Office Chair,Opportunity,3,456,852,913
1641,2022/4/13,East,China,Priya Sharma,Team C,C0641,Retail,Electronics,Laptop Pro X,Opportunity,4,596,865,1193
5680,2022/4/13,North,USA,Priya Sharma,Team B,C4680,Corporate,Electronics,Smartphone Z,Opportunity,3,701,1182,1402
2340,2022/4/13,North,Canada,Maria Garcia,Team B,C1340,Retail,Appliances,Microwave Max,Lost,0,0,1661,0
3173,2022/4/13,West,UK,Wei Zhang,Team A,C2173,Corporate,Furniture,Office Chair,Won,6,900,1188,900
3451,2022/4/13,South,Brazil,Priya Sharma,Team B,C2451,Retail,Electronics,Smartphone Z,Lost,0,0,596,0
5607,2022/4/13,South,Argentina,Priya Sharma,Team B,C4607,Corporate,Furniture,Standing Desk,Won,1,1858,1605,1858
1283,2022/4/14,West,UK,David Lee,Team B,C0283,Corporate,Electronics,Tablet Air,Opportunity,2,510,311,1020
3221,2022/4/14,South,Brazil,Alice Johnson,Team C,C2221,SME,Furniture,Standing Desk,Opportunity,5,730,900,1460
3922,2022/4/14,South,Argentina,Wei Zhang,Team A,C2922,SME,Furniture,Office Chair,Lost,0,0,1859,0
1349,2022/4/14,East,China,Alice Johnson,Team C,C0349,Corporate,Appliances,Microwave Max,Opportunity,1,675,1059,1350
1290,2022/4/14,East,China,Wei Zhang,Team A,C0290,SME,Furniture,Office Chair,Won,9,1656,2062,1658
3906,2022/4/14,North,USA,Wei Zhang,Team B,C2906,Corporate,Appliances,Air Conditioner,Lost,0,0,1888,0
2320,2022/4/14,West,UK,John Smith,Team A,C1320,SME,Appliances,Microwave Max,Opportunity,2,627,479,1255
1941,2022/4/15,North,Canada,David Lee,Team B,C0941,Corporate,Furniture,Standing Desk,Lost,0,0,1809,0
4356,2022/4/15,East,India,Alice Johnson,Team C,C3356,SME,Electronics,Laptop Pro X,Lost,0,0,1377,0
2896,2022/4/15,West,UK,David Lee,Team B,C1896,Corporate,Furniture,Office Chair,Won,4,1668,1631,1671
1624,2022/4/15,South,Argentina,Priya Sharma,Team B,C0624,SME,Electronics,Laptop Pro X,Won,7,322,267,327
2441,2022/4/15,South,Brazil,Wei Zhang,Team B,C1441,SME,Appliances,Microwave Max,Opportunity,3,233,729,467
4179,2022/4/16,North,USA,Wei Zhang,Team A,C3179,Retail,Furniture,Office Chair,Lost,0,0,1313,0
2377,2022/4/16,West,UK,Priya Sharma,Team C,C1377,SME,Appliances,Refrigerator,Lost,0,0,569,0
2071,2022/4/16,South,Argentina,Maria Garcia,Team B,C1071,SME,Furniture,Standing Desk,Won,8,576,987,577
2820,2022/4/16,North,USA,Wei Zhang,Team B,C1820,SME,Electronics,Smartphone Z,Won,7,462,704,464
5278,2022/4/16,North,Canada,David Lee,Team A,C4278,SME,Appliances,Air Conditioner,Lost,0,0,1538,0
5142,2022/4/16,West,Germany,John Smith,Team A,C4142,Corporate,Furniture,Office Chair,Won,7,1687,1910,1692
2929,2022/4/16,North,USA,Priya Sharma,Team C,C1929,Corporate,Appliances,Air Conditioner,Opportunity,1,736,480,1472
3769,2022/4/17,East,China,Wei Zhang,Team A,C2769,Retail,Furniture,Office Chair,Won,7,1477,1236,1479
1281,2022/4/17,West,Germany,Wei Zhang,Team C,C0281,Retail,Furniture,Standing Desk,Opportunity,1,716,1003,1433
4184,2022/4/18,East,China,Wei Zhang,Team B,C3184,Corporate,Electronics,Laptop Pro X,Opportunity,5,106,160,212
2115,2022/4/18,West,Germany,Priya Sharma,Team C,C1115,Retail,Electronics,Laptop Pro X,Opportunity,5,438,917,877
5885,2022/4/18,West,UK,Priya Sharma,Team C,C4885,Retail,Furniture,Standing Desk,Lost,0,0,1895,0
2364,2022/4/18,South,Brazil,John Smith,Team A,C1364,SME,Furniture,Office Chair,Lost,0,0,1507,0
1379,2022/4/18,East,India,Priya Sharma,Team A,C0379,SME,Electronics,Tablet Air,Opportunity,3,377,309,754
3126,2022/4/19,South,Brazil,Priya Sharma,Team C,C2126,Retail,Appliances,Refrigerator,Lost,0,0,1954,0
2065,2022/4/19,North,USA,Alice Johnson,Team C,C1065,Retail,Furniture,Office Chair,Won,7,1113,879,1118
1920,2022/4/19,North,Canada,David Lee,Team B,C0920,Retail,Appliances,Microwave Max,Lost,0,0,1280,0
2370,2022/4/19,West,Germany,Priya Sharma,Team C,C1370,Retail,Furniture,Office Chair,Opportunity,5,387,667,774
1477,2022/4/19,West,Germany,Priya Sharma,Team A,C0477,Retail,Appliances,Microwave Max,Won,8,272,553,274
5401,2022/4/19,North,Canada,David Lee,Team B,C4401,Retail,Appliances,Microwave Max,Opportunity,3,591,873,1183
5214,2022/4/19,South,Argentina,Maria Garcia,Team B,C4214,Corporate,Furniture,Standing Desk,Opportunity,4,741,968,1482
1975,2022/4/19,South,Argentina,Wei Zhang,Team C,C0975,Corporate,Electronics,Smartphone Z,Won,3,363,474,365
3504,2022/4/20,East,China,David Lee,Team A,C2504,Corporate,Electronics,Laptop Pro X,Lost,0,0,1398,0
3070,2022/4/20,South,Argentina,John Smith,Team A,C2070,Corporate,Electronics,Tablet Air,Opportunity,3,726,1176,1453
4660,2022/4/20,South,Argentina,Priya Sharma,Team B,C3660,Retail,Appliances,Refrigerator,Opportunity,3,251,249,502
3123,2022/4/20,South,Brazil,Priya Sharma,Team B,C2123,Corporate,Furniture,Office Chair,Lost,0,0,1079,0
3655,2022/4/21,East,China,Alice Johnson,Team C,C2655,Retail,Appliances,Air Conditioner,Lost,0,0,1896,0
3179,2022/4/21,South,Brazil,Priya Sharma,Team A,C2179,Retail,Electronics,Smartphone Z,Lost,0,0,772,0
3176,2022/4/21,North,Canada,David Lee,Team B,C2176,Corporate,Appliances,Microwave Max,Lost,0,0,966,0
3728,2022/4/22,South,Argentina,John Smith,Team B,C2728,Corporate,Furniture,Standing Desk,Won,5,705,580,706
2857,2022/4/22,East,India,John Smith,Team B,C1857,SME,Furniture,Office Chair,Won,1,806,917,806
1931,2022/4/23,South,Argentina,Alice Johnson,Team C,C0931,Corporate,Appliances,Microwave Max,Lost,0,0,1328,0
1893,2022/4/23,West,Germany,Alice Johnson,Team C,C0893,Retail,Electronics,Smartphone Z,Opportunity,5,594,1088,1188
4316,2022/4/24,South,Brazil,Alice Johnson,Team A,C3316,Corporate,Furniture,Office Chair,Lost,0,0,1950,0
4273,2022/4/24,North,USA,Maria Garcia,Team A,C3273,SME,Appliances,Microwave Max,Opportunity,5,242,381,485
5375,2022/4/24,North,Canada,John Smith,Team B,C4375,SME,Electronics,Smartphone Z,Opportunity,5,677,523,1354
5959,2022/4/24,West,UK,Maria Garcia,Team C,C4959,Corporate,Appliances,Refrigerator,Won,4,1132,1529,1133
5386,2022/4/24,South,Brazil,Maria Garcia,Team A,C4386,SME,Electronics,Smartphone Z,Lost,0,0,1250,0
1043,2022/4/24,West,UK,Maria Garcia,Team A,C0043,Corporate,Appliances,Refrigerator,Opportunity,5,575,981,1151
2478,2022/4/25,North,Canada,John Smith,Team A,C1478,Corporate,Furniture,Office Chair,Won,3,1266,1197,1266
5368,2022/4/25,South,Brazil,Wei Zhang,Team A,C4368,SME,Appliances,Microwave Max,Lost,0,0,1516,0
2890,2022/4/25,North,USA,John Smith,Team B,C1890,SME,Furniture,Office Chair,Opportunity,5,177,196,354
4729,2022/4/26,East,China,Priya Sharma,Team B,C3729,Retail,Furniture,Office Chair,Won,9,1260,1578,1268
4972,2022/4/26,South,Argentina,David Lee,Team A,C3972,SME,Furniture,Standing Desk,Opportunity,5,631,787,1263
5055,2022/4/26,North,USA,Wei Zhang,Team B,C4055,SME,Furniture,Office Chair,Won,5,1185,1615,1185
2129,2022/4/27,West,Germany,David Lee,Team C,C1129,SME,Furniture,Office Chair,Lost,0,0,1565,0
4524,2022/4/27,North,USA,Priya Sharma,Team A,C3524,Retail,Electronics,Smartphone Z,Lost,0,0,931,0
3786,2022/4/27,West,UK,David Lee,Team C,C2786,Retail,Appliances,Microwave Max,Opportunity,4,130,-19,261
1482,2022/4/27,North,Canada,John Smith,Team B,C0482,SME,Electronics,Tablet Air,Won,6,1416,1315,1417
5687,2022/4/27,North,USA,Alice Johnson,Team C,C4687,Corporate,Electronics,Laptop Pro X,Lost,0,0,896,0
5538,2022/4/28,West,Germany,Maria Garcia,Team B,C4538,Retail,Electronics,Tablet Air,Won,3,1569,1789,1570
5890,2022/4/28,North,Canada,Maria Garcia,Team B,C4890,Retail,Furniture,Standing Desk,Won,7,861,907,866
1713,2022/4/28,West,Germany,David Lee,Team C,C0713,Retail,Furniture,Office Chair,Opportunity,1,749,1206,1498
5548,2022/4/29,South,Argentina,Maria Garcia,Team B,C4548,Retail,Furniture,Office Chair,Won,2,806,1218,807
4497,2022/4/29,North,Canada,Alice Johnson,Team C,C3497,SME,Electronics,Smartphone Z,Lost,0,0,744,0
2893,2022/4/29,South,Argentina,Priya Sharma,Team A,C1893,Corporate,Furniture,Standing Desk,Opportunity,5,592,655,1184
3068,2022/4/29,South,Brazil,Priya Sharma,Team B,C2068,Corporate,Furniture,Standing Desk,Lost,0,0,1733,0
4227,2022/4/30,North,Canada,Alice Johnson,Team A,C3227,Retail,Furniture,Standing Desk,Won,9,918,1002,926
1467,2022/4/30,South,Brazil,Priya Sharma,Team B,C0467,SME,Appliances,Air Conditioner,Won,4,492,870,494
5883,2022/5/1,North,Canada,Priya Sharma,Team B,C4883,SME,Appliances,Air Conditioner,Opportunity,4,640,1050,1281
5085,2022/5/1,West,UK,David Lee,Team C,C4085,Corporate,Appliances,Microwave Max,Lost,0,0,752,0
5559,2022/5/2,West,Germany,Alice Johnson,Team B,C4559,SME,Electronics,Smartphone Z,Lost,0,0,1841,0
2396,2022/5/2,West,Germany,John Smith,Team A,C1396,Retail,Electronics,Tablet Air,Lost,0,0,1678,0
1396,2022/5/2,West,UK,Alice Johnson,Team A,C0396,SME,Appliances,Microwave Max,Lost,0,0,1513,0
5046,2022/5/2,South,Argentina,Maria Garcia,Team A,C4046,Corporate,Furniture,Office Chair,Opportunity,1,181,67,363
2969,2022/5/2,West,Germany,Alice Johnson,Team C,C1969,Retail,Appliances,Microwave Max,Won,5,880,1175,884
3121,2022/5/2,East,India,Wei Zhang,Team A,C2121,Corporate,Electronics,Laptop Pro X,Won,5,1985,2246,1989
5489,2022/5/2,South,Brazil,David Lee,Team B,C4489,Retail,Appliances,Air Conditioner,Lost,0,0,827,0
3631,2022/5/3,North,USA,John Smith,Team A,C2631,Corporate,Electronics,Smartphone Z,Lost,0,0,1265,0
5129,2022/5/3,East,China,John Smith,Team B,C4129,SME,Electronics,Tablet Air,Lost,0,0,1297,0
3806,2022/5/3,South,Brazil,Alice Johnson,Team C,C2806,Retail,Electronics,Laptop Pro X,Won,5,1035,1108,1038
3396,2022/5/3,South,Brazil,Priya Sharma,Team C,C2396,Corporate,Furniture,Office Chair,Lost,0,0,914,0
2282,2022/5/3,North,Canada,Alice Johnson,Team B,C1282,Retail,Furniture,Office Chair,Lost,0,0,968,0
5069,2022/5/3,North,Canada,John Smith,Team B,C4069,Corporate,Appliances,Air Conditioner,Won,9,450,284,455
2123,2022/5/3,North,USA,Wei Zhang,Team B,C1123,Retail,Furniture,Standing Desk,Lost,0,0,1866,0
5612,2022/5/3,East,China,Wei Zhang,Team B,C4612,SME,Appliances,Air Conditioner,Lost,0,0,716,0
5316,2022/5/4,West,Germany,David Lee,Team A,C4316,SME,Appliances,Air Conditioner,Won,9,1890,1986,1890
5091,2022/5/4,East,China,Maria Garcia,Team B,C4091,SME,Furniture,Standing Desk,Won,4,916,1358,918
4191,2022/5/4,West,Germany,John Smith,Team B,C3191,Corporate,Appliances,Air Conditioner,Lost,0,0,880,0
4384,2022/5/4,North,Canada,John Smith,Team C,C3384,Retail,Electronics,Smartphone Z,Lost,0,0,521,0
4031,2022/5/4,South,Brazil,Alice Johnson,Team B,C3031,SME,Furniture,Office Chair,Opportunity,2,630,478,1260
3858,2022/5/4,West,UK,John Smith,Team C,C2858,Corporate,Furniture,Standing Desk,Opportunity,4,369,407,738
3065,2022/5/4,South,Brazil,Wei Zhang,Team C,C2065,SME,Appliances,Microwave Max,Won,3,546,355,547
4159,2022/5/5,North,USA,John Smith,Team B,C3159,Corporate,Furniture,Office Chair,Opportunity,3,242,116,484
2998,2022/5/5,West,Germany,Wei Zhang,Team A,C1998,Retail,Furniture,Standing Desk,Lost,0,0,565,0
4512,2022/5/5,South,Brazil,Alice Johnson,Team B,C3512,Corporate,Appliances,Refrigerator,Opportunity,4,221,631,443
1499,2022/5/5,South,Argentina,John Smith,Team C,C0499,Corporate,Furniture,Office Chair,Opportunity,1,392,740,785
4711,2022/5/5,North,Canada,Priya Sharma,Team C,C3711,Corporate,Electronics,Smartphone Z,Opportunity,4,408,240,816
3087,2022/5/5,North,USA,Priya Sharma,Team B,C2087,SME,Appliances,Air Conditioner,Lost,0,0,1459,0
1463,2022/5/6,East,India,Maria Garcia,Team A,C0463,Corporate,Appliances,Microwave Max,Won,1,829,1272,829
4069,2022/5/7,East,India,Wei Zhang,Team B,C3069,Corporate,Furniture,Standing Desk,Opportunity,3,407,356,815
3131,2022/5/8,West,UK,David Lee,Team B,C2131,SME,Electronics,Tablet Air,Lost,0,0,559,0
4257,2022/5/8,West,UK,Maria Garcia,Team C,C3257,SME,Furniture,Standing Desk,Lost,0,0,570,0
5219,2022/5/8,North,Canada,Wei Zhang,Team A,C4219,SME,Furniture,Standing Desk,Opportunity,2,431,236,862
5549,2022/5/9,East,China,Wei Zhang,Team C,C4549,Corporate,Furniture,Office Chair,Won,7,1337,1352,1342
1516,2022/5/9,North,USA,Alice Johnson,Team B,C0516,SME,Electronics,Laptop Pro X,Opportunity,3,252,-5,505
3066,2022/5/10,South,Argentina,Wei Zhang,Team C,C2066,SME,Appliances,Microwave Max,Won,9,1620,1907,1627
3302,2022/5/10,West,UK,Priya Sharma,Team C,C2302,Corporate,Appliances,Air Conditioner,Lost,0,0,1251,0
2350,2022/5/10,East,China,Wei Zhang,Team B,C1350,Retail,Appliances,Microwave Max,Lost,0,0,664,0
5215,2022/5/11,North,Canada,Wei Zhang,Team C,C4215,SME,Furniture,Office Chair,Lost,0,0,1174,0
4141,2022/5/11,North,USA,Priya Sharma,Team B,C3141,Corporate,Appliances,Refrigerator,Lost,0,0,1154,0
1876,2022/5/11,West,UK,Wei Zhang,Team B,C0876,Corporate,Appliances,Microwave Max,Won,1,1448,1330,1448
3641,2022/5/11,West,UK,Maria Garcia,Team C,C2641,Retail,Furniture,Office Chair,Opportunity,5,415,115,831
2834,2022/5/12,East,India,Alice Johnson,Team A,C1834,SME,Appliances,Air Conditioner,Opportunity,5,158,615,317
1437,2022/5/12,North,Canada,Priya Sharma,Team C,C0437,SME,Furniture,Office Chair,Opportunity,2,598,698,1196
2575,2022/5/13,West,Germany,Maria Garcia,Team C,C1575,SME,Appliances,Refrigerator,Won,2,1280,1459,1280
3064,2022/5/13,East,China,Maria Garcia,Team A,C2064,SME,Electronics,Tablet Air,Lost,0,0,926,0
3517,2022/5/14,North,USA,John Smith,Team A,C2517,SME,Furniture,Standing Desk,Won,10,1410,1117,1415
1703,2022/5/14,North,Canada,John Smith,Team C,C0703,Corporate,Appliances,Air Conditioner,Won,3,915,915,915
1522,2022/5/15,East,China,Alice Johnson,Team C,C0522,Corporate,Electronics,Smartphone Z,Lost,0,0,793,0
5066,2022/5/15,West,Germany,Alice Johnson,Team C,C4066,Corporate,Appliances,Air Conditioner,Lost,0,0,826,0
2662,2022/5/15,West,UK,Alice Johnson,Team B,C1662,Corporate,Furniture,Standing Desk,Opportunity,5,652,711,1304
3635,2022/5/15,East,China,Wei Zhang,Team C,C2635,Retail,Electronics,Smartphone Z,Opportunity,4,602,313,1204
4020,2022/5/15,South,Argentina,Wei Zhang,Team C,C3020,Corporate,Electronics,Laptop Pro X,Lost,0,0,557,0
1763,2022/5/15,North,Canada,John Smith,Team B,C0763,Corporate,Appliances,Microwave Max,Lost,0,0,1646,0
3945,2022/5/16,West,UK,Maria Garcia,Team A,C2945,Retail,Appliances,Air Conditioner,Won,8,1672,1903,1679
